Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time,Year Gap,Normalized Lead Time,Factory,Route_State,Route_Region
8095,US-2024-115651-OTH-GUM-21000,2025-07-09,2030-01-02,First Class,115651,United States,Chicago,Illinois,60610,Other,Interior,OTH-GUM-21000,Wonka Gum,6.25,5,3.25,3.0,1638,5,-189,Secret Factory,Secret Factory -> Illinois,Secret Factory -> Interior
8096,US-2024-121083-CHO-NUT-13000,2025-07-09,2030-01-05,Standard Class,121083,United States,Manchester,Connecticut,6040,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,1641,5,-186,Lot's O' Nuts,Lot's O' Nuts -> Connecticut,Lot's O' Nuts -> Atlantic
8097,US-2024-100209-CHO-TRI-54000,2025-07-09,2030-01-05,Standard Class,100209,United States,Portland,Oregon,97206,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1641,5,-186,Wicked Choccy's,Wicked Choccy's -> Oregon,Wicked Choccy's -> Pacific
8098,US-2024-121083-CHO-SCR-58000,2025-07-09,2030-01-05,Standard Class,121083,United States,Manchester,Connecticut,6040,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1641,5,-186,Lot's O' Nuts,Lot's O' Nuts -> Connecticut,Lot's O' Nuts -> Atlantic
8099,US-2024-121083-CHO-SCR-58000,2025-07-09,2030-01-05,Standard Class,121083,United States,Manchester,Connecticut,6040,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1641,5,-186,Lot's O' Nuts,Lot's O' Nuts -> Connecticut,Lot's O' Nuts -> Atlantic
8100,US-2024-132122-CHO-SCR-58000,2025-07-09,2030-01-04,Standard Class,132122,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1640,5,-187,Lot's O' Nuts,Lot's O' Nuts -> Illinois,Lot's O' Nuts -> Interior
8101,US-2024-121083-CHO-TRI-54000,2025-07-09,2030-01-05,Standard Class,121083,United States,Manchester,Connecticut,6040,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1641,5,-186,Wicked Choccy's,Wicked Choccy's -> Connecticut,Wicked Choccy's -> Atlantic
8102,US-2024-128629-CHO-MIL-31000,2025-07-10,2030-01-04,Second Class,128629,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1639,5,-188,Wicked Choccy's,Wicked Choccy's -> Georgia,Wicked Choccy's -> Gulf
8103,US-2024-169012-CHO-NUT-13000,2025-07-10,2030-01-04,Standard Class,169012,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> Georgia,Lot's O' Nuts -> Gulf
8104,US-2024-127460-CHO-TRI-54000,2025-07-10,2030-01-04,Standard Class,127460,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,1639,5,-188,Wicked Choccy's,Wicked Choccy's -> Illinois,Wicked Choccy's -> Interior
8105,US-2024-162015-CHO-FUD-51000,2025-07-11,2030-01-08,Standard Class,162015,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1642,5,-185,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
8106,US-2024-127656-CHO-MIL-31000,2025-07-11,2030-01-07,Standard Class,127656,United States,Waterloo,Iowa,50701,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1641,5,-186,Wicked Choccy's,Wicked Choccy's -> Iowa,Wicked Choccy's -> Interior
8107,US-2024-136623-CHO-TRI-54000,2025-07-11,2030-01-06,Standard Class,136623,United States,San Diego,California,92105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1640,5,-187,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
8108,US-2024-164959-OTH-GUM-21000,2025-07-11,2030-01-05,Standard Class,164959,United States,Los Angeles,California,90004,Other,Pacific,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,1639,5,-188,Secret Factory,Secret Factory -> California,Secret Factory -> Pacific
8109,US-2024-156818-CHO-MIL-31000,2025-07-11,2030-01-03,Second Class,156818,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1637,5,-190,Wicked Choccy's,Wicked Choccy's -> New York,Wicked Choccy's -> Atlantic
8110,US-2024-162015-CHO-FUD-51000,2025-07-11,2030-01-08,Standard Class,162015,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1642,5,-185,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
8111,US-2024-136623-CHO-NUT-13000,2025-07-11,2030-01-06,Standard Class,136623,United States,San Diego,California,92105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,1640,5,-187,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
8112,US-2024-106047-CHO-SCR-58000,2025-07-12,2030-01-08,Standard Class,106047,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1641,5,-186,Lot's O' Nuts,Lot's O' Nuts -> Ohio,Lot's O' Nuts -> Atlantic
8113,US-2024-136364-CHO-SCR-58000,2025-07-13,2030-01-07,Second Class,136364,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic
8114,US-2024-102155-CHO-TRI-54000,2025-07-13,2030-01-07,Standard Class,102155,United States,Overland Park,Kansas,66212,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1639,5,-188,Wicked Choccy's,Wicked Choccy's -> Kansas,Wicked Choccy's -> Interior
8115,US-2024-102155-CHO-MIL-31000,2025-07-13,2030-01-07,Standard Class,102155,United States,Overland Park,Kansas,66212,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1639,5,-188,Wicked Choccy's,Wicked Choccy's -> Kansas,Wicked Choccy's -> Interior
8116,US-2024-136364-CHO-SCR-58000,2025-07-13,2030-01-07,Second Class,136364,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic
8117,US-2024-161935-CHO-TRI-54000,2025-07-14,2030-01-08,Standard Class,161935,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1639,5,-188,Wicked Choccy's,Wicked Choccy's -> Ohio,Wicked Choccy's -> Atlantic
8118,US-2024-121048-CHO-TRI-54000,2025-07-14,2030-01-08,Standard Class,121048,United States,Westminster,California,92683,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1639,5,-188,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
8119,US-2024-121048-CHO-SCR-58000,2025-07-14,2030-01-08,Standard Class,121048,United States,Westminster,California,92683,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
8120,US-2024-121048-CHO-SCR-58000,2025-07-14,2030-01-08,Standard Class,121048,United States,Westminster,California,92683,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
8121,US-2024-161935-CHO-TRI-54000,2025-07-14,2030-01-08,Standard Class,161935,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1639,5,-188,Wicked Choccy's,Wicked Choccy's -> Ohio,Wicked Choccy's -> Atlantic
8122,US-2024-121048-CHO-FUD-51000,2025-07-14,2030-01-08,Standard Class,121048,United States,Westminster,California,92683,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
8123,US-2024-121048-CHO-MIL-31000,2025-07-14,2030-01-08,Standard Class,121048,United States,Westminster,California,92683,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1639,5,-188,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
8124,US-2024-161935-CHO-TRI-54000,2025-07-14,2030-01-08,Standard Class,161935,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1639,5,-188,Wicked Choccy's,Wicked Choccy's -> Ohio,Wicked Choccy's -> Atlantic
8125,US-2024-161935-CHO-MIL-31000,2025-07-14,2030-01-08,Standard Class,161935,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1639,5,-188,Wicked Choccy's,Wicked Choccy's -> Ohio,Wicked Choccy's -> Atlantic
8126,US-2024-161935-CHO-SCR-58000,2025-07-14,2030-01-08,Standard Class,161935,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> Ohio,Lot's O' Nuts -> Atlantic
8127,US-2024-121048-CHO-SCR-58000,2025-07-14,2030-01-08,Standard Class,121048,United States,Westminster,California,92683,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
8128,US-2024-161935-CHO-SCR-58000,2025-07-14,2030-01-08,Standard Class,161935,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> Ohio,Lot's O' Nuts -> Atlantic
8129,US-2024-121048-CHO-FUD-51000,2025-07-14,2030-01-08,Standard Class,121048,United States,Westminster,California,92683,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
8130,US-2024-164378-CHO-MIL-31000,2025-07-15,2030-01-08,Second Class,164378,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1638,5,-189,Wicked Choccy's,Wicked Choccy's -> New York,Wicked Choccy's -> Atlantic
8131,US-2024-128951-CHO-FUD-51000,2025-07-15,2030-01-07,First Class,128951,United States,Suffolk,Virginia,23434,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1637,5,-190,Lot's O' Nuts,Lot's O' Nuts -> Virginia,Lot's O' Nuts -> Gulf
8132,US-2024-166142-CHO-SCR-58000,2025-07-15,2030-01-09,Standard Class,166142,United States,Wilmington,Delaware,19805,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> Delaware,Lot's O' Nuts -> Atlantic
8133,US-2024-128951-CHO-MIL-31000,2025-07-15,2030-01-07,First Class,128951,United States,Suffolk,Virginia,23434,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1637,5,-190,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf
8134,US-2024-164378-CHO-NUT-13000,2025-07-15,2030-01-08,Second Class,164378,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1638,5,-189,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic
8135,US-2024-166142-CHO-TRI-54000,2025-07-15,2030-01-09,Standard Class,166142,United States,Wilmington,Delaware,19805,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1639,5,-188,Wicked Choccy's,Wicked Choccy's -> Delaware,Wicked Choccy's -> Atlantic
8136,US-2024-164378-CHO-SCR-58000,2025-07-15,2030-01-08,Second Class,164378,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1638,5,-189,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic
8137,US-2024-128951-CHO-TRI-54000,2025-07-15,2030-01-07,First Class,128951,United States,Suffolk,Virginia,23434,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1637,5,-190,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf
8138,US-2024-164378-CHO-NUT-13000,2025-07-15,2030-01-08,Second Class,164378,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1638,5,-189,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic
8139,US-2024-164378-CHO-FUD-51000,2025-07-15,2030-01-08,Second Class,164378,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1638,5,-189,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic
8140,US-2024-156909-CHO-SCR-58000,2025-07-16,2030-01-08,Second Class,156909,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1637,5,-190,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic
8141,US-2024-152842-CHO-TRI-54000,2025-07-16,2030-01-13,Standard Class,152842,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1642,5,-185,Wicked Choccy's,Wicked Choccy's -> North Carolina,Wicked Choccy's -> Gulf
8142,US-2024-109778-CHO-SCR-58000,2025-07-16,2030-01-11,Standard Class,109778,United States,Woodstock,Illinois,60098,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1640,5,-187,Lot's O' Nuts,Lot's O' Nuts -> Illinois,Lot's O' Nuts -> Interior
8143,US-2024-142342-CHO-TRI-54000,2025-07-17,2030-01-09,Second Class,142342,United States,Apple Valley,California,92307,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1637,5,-190,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
8144,US-2024-139948-CHO-FUD-51000,2025-07-17,2030-01-12,Standard Class,139948,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1640,5,-187,Lot's O' Nuts,Lot's O' Nuts -> Florida,Lot's O' Nuts -> Gulf
8145,US-2024-105046-CHO-FUD-51000,2025-07-17,2030-01-13,Standard Class,105046,United States,Rome,New York,13440,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1641,5,-186,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic
8146,US-2024-142342-CHO-NUT-13000,2025-07-17,2030-01-09,Second Class,142342,United States,Apple Valley,California,92307,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1637,5,-190,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
8147,US-2024-105046-CHO-TRI-54000,2025-07-17,2030-01-13,Standard Class,105046,United States,Rome,New York,13440,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1641,5,-186,Wicked Choccy's,Wicked Choccy's -> New York,Wicked Choccy's -> Atlantic
8148,US-2024-142342-OTH-GUM-21000,2025-07-17,2030-01-09,Second Class,142342,United States,Apple Valley,California,92307,Other,Pacific,OTH-GUM-21000,Wonka Gum,6.25,5,3.25,3.0,1637,5,-190,Secret Factory,Secret Factory -> California,Secret Factory -> Pacific
8149,US-2024-142342-CHO-SCR-58000,2025-07-17,2030-01-09,Second Class,142342,United States,Apple Valley,California,92307,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1637,5,-190,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
8150,US-2024-126662-CHO-SCR-58000,2025-07-17,2030-01-11,Standard Class,126662,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
8151,US-2024-105046-CHO-NUT-13000,2025-07-17,2030-01-13,Standard Class,105046,United States,Rome,New York,13440,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1641,5,-186,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic
8152,US-2024-142573-CHO-MIL-31000,2025-07-18,2030-01-13,Standard Class,142573,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1640,5,-187,Wicked Choccy's,Wicked Choccy's -> Arizona,Wicked Choccy's -> Pacific
8153,US-2024-165358-CHO-SCR-58000,2025-07-18,2030-01-13,Standard Class,165358,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1640,5,-187,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic
8154,US-2024-142573-CHO-TRI-54000,2025-07-18,2030-01-13,Standard Class,142573,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1640,5,-187,Wicked Choccy's,Wicked Choccy's -> Arizona,Wicked Choccy's -> Pacific
8155,US-2024-142573-CHO-SCR-58000,2025-07-18,2030-01-13,Standard Class,142573,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1640,5,-187,Lot's O' Nuts,Lot's O' Nuts -> Arizona,Lot's O' Nuts -> Pacific
8156,US-2024-142573-CHO-MIL-31000,2025-07-18,2030-01-13,Standard Class,142573,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1640,5,-187,Wicked Choccy's,Wicked Choccy's -> Arizona,Wicked Choccy's -> Pacific
8157,US-2024-142573-CHO-FUD-51000,2025-07-18,2030-01-13,Standard Class,142573,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1640,5,-187,Lot's O' Nuts,Lot's O' Nuts -> Arizona,Lot's O' Nuts -> Pacific
8158,US-2024-165358-CHO-TRI-54000,2025-07-18,2030-01-13,Standard Class,165358,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1640,5,-187,Wicked Choccy's,Wicked Choccy's -> Pennsylvania,Wicked Choccy's -> Atlantic
8159,US-2024-165358-CHO-FUD-51000,2025-07-18,2030-01-13,Standard Class,165358,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1640,5,-187,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic
8160,US-2024-108343-OTH-KAZ-38000,2025-07-20,2030-01-15,Standard Class,108343,United States,New York City,New York,10009,Other,Atlantic,OTH-KAZ-38000,Kazookles,6.5,2,0.5,6.0,1640,5,-187,The Other Factory,The Other Factory -> New York,The Other Factory -> Atlantic
8161,US-2024-122035-CHO-NUT-13000,2025-07-20,2030-01-15,Standard Class,122035,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1640,5,-187,Lot's O' Nuts,Lot's O' Nuts -> South Dakota,Lot's O' Nuts -> Interior
8162,US-2024-108343-CHO-NUT-13000,2025-07-20,2030-01-15,Standard Class,108343,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1640,5,-187,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic
8163,US-2024-118640-CHO-TRI-54000,2025-07-20,2030-01-16,Standard Class,118640,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1641,5,-186,Wicked Choccy's,Wicked Choccy's -> Illinois,Wicked Choccy's -> Interior
8164,US-2024-122035-CHO-NUT-13000,2025-07-20,2030-01-15,Standard Class,122035,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1640,5,-187,Lot's O' Nuts,Lot's O' Nuts -> South Dakota,Lot's O' Nuts -> Interior
8165,US-2024-122035-CHO-TRI-54000,2025-07-20,2030-01-15,Standard Class,122035,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1640,5,-187,Wicked Choccy's,Wicked Choccy's -> South Dakota,Wicked Choccy's -> Interior
8166,US-2024-122035-CHO-SCR-58000,2025-07-20,2030-01-15,Standard Class,122035,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,1640,5,-187,Lot's O' Nuts,Lot's O' Nuts -> South Dakota,Lot's O' Nuts -> Interior
8167,US-2024-150497-CHO-NUT-13000,2025-07-20,2030-01-14,Standard Class,150497,United States,Maple Grove,Minnesota,55369,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1639,5,-188,Lot's O' Nuts,Lot's O' Nuts -> Minnesota,Lot's O' Nuts -> Interior
8168,US-2024-122035-CHO-SCR-58000,2025-07-20,2030-01-15,Standard Class,122035,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1640,5,-187,Lot's O' Nuts,Lot's O' Nuts -> South Dakota,Lot's O' Nuts -> Interior
8169,US-2024-108343-CHO-SCR-58000,2025-07-20,2030-01-15,Standard Class,108343,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1640,5,-187,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic
8170,US-2024-118640-CHO-MIL-31000,2025-07-20,2030-01-16,Standard Class,118640,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1641,5,-186,Wicked Choccy's,Wicked Choccy's -> Illinois,Wicked Choccy's -> Interior
8171,US-2024-122035-CHO-FUD-51000,2025-07-20,2030-01-15,Standard Class,122035,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1640,5,-187,Lot's O' Nuts,Lot's O' Nuts -> South Dakota,Lot's O' Nuts -> Interior
8172,US-2024-104731-CHO-TRI-54000,2025-07-21,2030-01-17,Standard Class,104731,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1641,5,-186,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf
8173,US-2024-145429-CHO-TRI-54000,2025-07-21,2030-01-15,Standard Class,145429,United States,San Diego,California,92024,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1639,5,-188,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
8174,US-2024-104731-CHO-NUT-13000,2025-07-21,2030-01-17,Standard Class,104731,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1641,5,-186,Lot's O' Nuts,Lot's O' Nuts -> Virginia,Lot's O' Nuts -> Gulf
